weather_id,airport_code,weather_date,weather_condition,temperature_c,visibility_km,wind_speed_kmh,delay_risk
1572,RUH,2025-04-22,Clear,32.6,8.6,15,Low
1573,RUH,2025-04-23,Dust Storm,33.7,2.2,58,High
1574,RUH,2025-04-24,Clear,25.9,8.2,20,Low
1575,RUH,2025-04-25,Dust Storm,36.8,2.4,40,High
1576,RUH,2025-04-26,Sunny,30.4,8.3,13,Low
1577,RUH,2025-04-27,Clear,45.2,8.1,14,Low
1578,RUH,2025-04-28,Dust Storm,42.2,1.9,50,High
1579,RUH,2025-04-29,Clear,26.5,9.0,6,Low
1580,RUH,2025-04-30,Hot,43.6,9.7,9,Low
1581,RUH,2025-05-01,Dust Storm,43.3,2.8,65,High
1582,RUH,2025-05-02,Clear,45.4,9.6,6,Low
1583,RUH,2025-05-03,Clear,41.6,8.1,6,Low
1584,RUH,2025-05-04,Hot,29.4,8.1,20,Low
1585,RUH,2025-05-05,Dust Storm,38.0,1.1,31,High
1586,RUH,2025-05-06,Sunny,28.0,8.2,16,Low
1587,RUH,2025-05-07,Clear,29.2,9.0,14,Low
1588,RUH,2025-05-08,Sunny,44.7,9.2,16,Low
1589,RUH,2025-05-09,Hot,25.2,9.6,10,Low
1590,RUH,2025-05-10,Dust Storm,27.8,1.5,54,High
1591,RUH,2025-05-11,Clear,26.6,9.1,14,Low
1592,RUH,2025-05-12,Hot,42.2,8.1,17,Low
1593,RUH,2025-05-13,Dust Storm,45.5,2.5,57,High
1594,RUH,2025-05-14,Clear,39.6,9.6,6,Low
1595,RUH,2025-05-15,Dust Storm,32.4,2.6,35,High
1596,RUH,2025-05-16,Clear,47.9,8.6,13,Low
1597,RUH,2025-05-17,Dust Storm,44.3,2.9,47,High
1598,RUH,2025-05-18,Clear,43.1,8.1,14,Low
1599,RUH,2025-05-19,Sunny,33.4,8.5,19,Low
1600,RUH,2025-05-20,Dust Storm,46.7,4.0,61,High
1601,RUH,2025-05-21,Sunny,42.6,8.0,15,Low
1602,RUH,2025-05-22,Hot,46.0,8.1,11,Low
1603,RUH,2025-05-23,Hot,39.4,8.8,11,Low
1604,RUH,2025-05-24,Sunny,29.3,9.8,14,Low
1605,RUH,2025-05-25,Clear,47.3,9.3,18,Low
1606,RUH,2025-05-26,Sunny,47.2,8.3,11,Low
1607,RUH,2025-05-27,Dust Storm,47.5,1.2,70,High
1608,RUH,2025-05-28,Sunny,39.5,8.1,12,Low
1609,RUH,2025-05-29,Dust Storm,30.5,2.6,64,High
1610,RUH,2025-05-30,Sunny,30.6,8.9,19,Low
1611,RUH,2025-05-31,Dust Storm,25.4,3.9,30,High
1612,RUH,2025-06-01,Hot,45.6,9.3,5,Low
1613,RUH,2025-06-02,Sunny,32.7,9.2,12,Low
1614,RUH,2025-06-03,Sunny,38.4,8.6,11,Low
1615,RUH,2025-06-04,Hot,31.2,9.4,7,Low
1616,RUH,2025-06-05,Dust Storm,27.0,3.5,41,High
1617,RUH,2025-06-06,Dust Storm,39.0,3.2,39,High
1618,RUH,2025-06-07,Dust Storm,40.1,1.6,50,High
1619,RUH,2025-06-08,Hot,46.1,8.9,14,Low
1620,RUH,2025-06-09,Sunny,39.3,8.5,16,Low
1621,RUH,2025-06-10,Sunny,37.0,9.9,6,Low
1622,RUH,2025-06-11,Dust Storm,33.8,1.9,44,High
1623,RUH,2025-06-12,Hot,25.3,9.3,17,Low
1624,RUH,2025-06-13,Sunny,45.9,9.1,8,Low
1625,RUH,2025-06-14,Clear,46.4,9.7,12,Low
1626,RUH,2025-06-15,Dust Storm,29.6,2.3,41,High
1627,RUH,2025-06-16,Sunny,31.2,8.4,10,Low
1628,RUH,2025-06-17,Dust Storm,30.9,2.1,53,High
1629,RUH,2025-06-18,Sunny,34.3,9.2,13,Low
1630,RUH,2025-06-19,Dust Storm,45.9,4.2,40,High
1631,RUH,2025-06-20,Dust Storm,37.7,2.3,69,High
1632,RUH,2025-06-21,Sunny,33.3,8.9,5,Low
1633,RUH,2025-06-22,Dust Storm,40.9,3.4,66,High
1634,RUH,2025-06-23,Sunny,35.1,9.4,5,Low
1635,RUH,2025-06-24,Dust Storm,25.4,3.9,64,High
1636,RUH,2025-06-25,Sunny,28.2,8.9,6,Low
1637,RUH,2025-06-26,Dust Storm,25.7,3.8,63,High
1638,RUH,2025-06-27,Clear,46.9,8.5,19,Low
1639,RUH,2025-06-28,Sunny,32.2,8.1,18,Low
1640,RUH,2025-06-29,Dust Storm,33.0,2.6,51,High
1641,RUH,2025-06-30,Sunny,47.5,9.6,5,Low
1642,RUH,2025-07-01,Clear,44.4,9.4,19,Low
1643,RUH,2025-07-02,Dust Storm,46.1,4.0,56,High
1644,RUH,2025-07-03,Hot,43.3,8.9,14,Low
1645,RUH,2025-07-04,Dust Storm,40.2,1.3,51,High
1646,RUH,2025-07-05,Dust Storm,26.6,2.2,56,High
1647,RUH,2025-07-06,Clear,32.6,10.0,16,Low
1648,RUH,2025-07-07,Sunny,28.2,8.7,18,Low
1649,RUH,2025-07-08,Clear,36.5,9.3,10,Low
1650,RUH,2025-07-09,Dust Storm,45.9,4.1,47,High
1651,RUH,2025-07-10,Clear,46.1,9.6,14,Low
1652,RUH,2025-07-11,Dust Storm,31.6,3.3,63,High
1653,RUH,2025-07-12,Hot,45.4,8.4,7,Low
1654,RUH,2025-07-13,Hot,45.7,9.1,13,Low
1655,RUH,2025-07-14,Hot,41.9,8.5,15,Low
1656,RUH,2025-07-15,Sunny,43.8,9.5,9,Low
1657,RUH,2025-07-16,Dust Storm,47.0,1.5,35,High
1658,RUH,2025-07-17,Dust Storm,27.3,1.5,38,High
1659,RUH,2025-07-18,Sunny,47.3,9.2,16,Low
1660,RUH,2025-07-19,Hot,26.6,10.0,17,Low
1661,RUH,2025-07-20,Clear,33.6,9.7,11,Low
1662,RUH,2025-07-21,Sunny,42.8,10.0,14,Low
1663,RUH,2025-07-22,Hot,34.8,8.9,7,Low
1664,RUH,2025-07-23,Clear,39.3,9.9,9,Low
1665,RUH,2025-07-24,Sunny,47.0,9.3,15,Low
1666,RUH,2025-07-25,Clear,28.1,9.8,11,Low
1667,RUH,2025-07-26,Sunny,46.9,8.6,10,Low
1668,RUH,2025-07-27,Clear,26.8,8.7,14,Low
1669,RUH,2025-07-28,Dust Storm,43.8,3.3,58,High
1670,RUH,2025-07-29,Sunny,30.9,9.2,12,Low
1671,RUH,2025-07-30,Sunny,43.2,9.4,10,Low
1672,RUH,2025-07-31,Sunny,33.7,8.1,12,Low
1673,RUH,2025-08-01,Hot,45.1,8.6,10,Low
1674,RUH,2025-08-02,Hot,33.0,9.3,9,Low
1675,RUH,2025-08-03,Clear,37.3,9.4,13,Low
1676,RUH,2025-08-04,Clear,26.8,8.9,7,Low
1677,RUH,2025-08-05,Hot,47.1,9.1,18,Low
1678,RUH,2025-08-06,Hot,29.1,8.4,5,Low
1679,RUH,2025-08-07,Clear,26.2,9.5,20,Low
1680,RUH,2025-08-08,Sunny,45.3,8.8,11,Low
1681,RUH,2025-08-09,Clear,42.3,8.3,13,Low
1682,RUH,2025-08-10,Sunny,26.8,8.8,5,Low
1683,RUH,2025-08-11,Sunny,42.9,9.1,6,Low
1684,RUH,2025-08-12,Dust Storm,30.6,1.7,63,High
1685,RUH,2025-08-13,Sunny,43.7,8.9,16,Low
1686,RUH,2025-08-14,Sunny,35.5,8.3,5,Low
1687,RUH,2025-08-15,Dust Storm,34.6,4.6,33,High
1688,RUH,2025-08-16,Hot,34.8,9.8,12,Low
1689,RUH,2025-08-17,Hot,47.4,9.9,6,Low
1690,RUH,2025-08-18,Clear,35.0,9.8,7,Low
1691,RUH,2025-08-19,Dust Storm,26.6,1.5,59,High
1692,RUH,2025-08-20,Dust Storm,32.3,3.7,66,High
1693,RUH,2025-08-21,Hot,31.0,8.4,7,Low
1694,RUH,2025-08-22,Dust Storm,27.2,1.3,56,High
1695,RUH,2025-08-23,Sunny,45.3,9.6,10,Low
1696,RUH,2025-08-24,Sunny,36.7,9.2,12,Low
1697,RUH,2025-08-25,Sunny,46.5,9.8,13,Low
1698,RUH,2025-08-26,Clear,28.6,9.2,18,Low
1699,RUH,2025-08-27,Dust Storm,34.2,1.4,56,High
1700,RUH,2025-08-28,Sunny,27.7,8.7,6,Low
1701,RUH,2025-08-29,Sunny,27.2,8.0,10,Low
1702,RUH,2025-08-30,Sunny,46.4,9.6,12,Low
1703,RUH,2025-08-31,Dust Storm,37.7,3.8,55,High
1704,RUH,2025-09-01,Hot,33.3,9.8,20,Low
1705,RUH,2025-09-02,Sunny,39.0,10.0,15,Low
1706,RUH,2025-09-03,Dust Storm,28.8,1.2,46,High
1707,RUH,2025-09-04,Sunny,40.0,9.1,15,Low
1708,RUH,2025-09-05,Sunny,35.7,9.9,12,Low
1709,RUH,2025-09-06,Dust Storm,28.4,2.9,52,High
1710,RUH,2025-09-07,Sunny,34.2,8.4,12,Low
1711,RUH,2025-09-08,Sunny,28.6,8.2,16,Low
1712,RUH,2025-09-09,Sunny,40.2,8.1,8,Low
1713,RUH,2025-09-10,Clear,39.4,9.2,10,Low
1714,RUH,2025-09-11,Hot,37.0,9.9,8,Low
1715,RUH,2025-09-12,Clear,40.7,8.2,11,Low
1716,RUH,2025-09-13,Hot,45.9,8.1,19,Low
1717,RUH,2025-09-14,Sunny,26.3,9.2,10,Low
1718,RUH,2025-09-15,Sunny,46.6,8.5,15,Low
1719,RUH,2025-09-16,Clear,36.8,9.2,17,Low
1720,RUH,2025-09-17,Clear,37.0,8.6,12,Low
1721,RUH,2025-09-18,Hot,41.7,9.7,8,Low
1722,RUH,2025-09-19,Dust Storm,33.8,4.3,33,High
1723,RUH,2025-09-20,Sunny,29.4,8.9,17,Low
1724,RUH,2025-09-21,Clear,35.7,9.7,16,Low
1725,RUH,2025-09-22,Dust Storm,46.4,4.3,63,High
1726,RUH,2025-09-23,Sunny,32.6,9.4,5,Low
1727,RUH,2025-09-24,Dust Storm,36.4,4.5,44,High
1728,RUH,2025-09-25,Clear,42.7,9.1,18,Low
1729,RUH,2025-09-26,Sunny,31.7,9.7,14,Low
1730,RUH,2025-09-27,Dust Storm,31.1,4.1,52,High
1731,RUH,2025-09-28,Hot,35.3,9.8,7,Low
1732,RUH,2025-09-29,Sunny,45.5,9.9,18,Low
1733,RUH,2025-09-30,Dust Storm,47.0,3.4,58,High
1734,RUH,2025-10-01,Hot,44.5,8.4,15,Low
1735,RUH,2025-10-02,Dust Storm,46.5,2.1,68,High
1736,RUH,2025-10-03,Sunny,29.0,8.7,9,Low
1737,RUH,2025-10-04,Sunny,40.6,8.7,20,Low
1738,RUH,2025-10-05,Hot,31.3,8.5,7,Low
1739,RUH,2025-10-06,Hot,37.7,8.8,18,Low
1740,RUH,2025-10-07,Hot,46.3,9.6,19,Low
1741,RUH,2025-10-08,Clear,33.3,8.7,10,Low
1742,RUH,2025-10-09,Clear,44.3,9.4,9,Low
1743,RUH,2025-10-10,Hot,25.7,9.7,11,Low
1744,RUH,2025-10-11,Sunny,47.5,9.5,7,Low
1745,RUH,2025-10-12,Clear,28.7,9.9,14,Low
1746,RUH,2025-10-13,Clear,39.2,8.2,15,Low
1747,RUH,2025-10-14,Sunny,27.5,8.3,12,Low
1748,RUH,2025-10-15,Hot,27.7,9.3,6,Low
1749,RUH,2025-10-16,Sunny,45.2,8.6,8,Low
1750,RUH,2025-10-17,Dust Storm,44.0,4.3,46,High
1751,RUH,2025-10-18,Sunny,38.0,9.9,11,Low
1752,RUH,2025-10-19,Clear,31.8,8.7,8,Low
1753,RUH,2025-10-20,Sunny,25.1,9.4,19,Low
1754,RUH,2025-10-21,Sunny,40.7,8.4,14,Low
1755,RUH,2025-10-22,Sunny,26.7,8.8,12,Low
1756,RUH,2025-10-23,Hot,41.6,9.3,19,Low
1757,RUH,2025-10-24,Dust Storm,34.5,3.4,60,High
1758,RUH,2025-10-25,Hot,42.2,8.8,11,Low
1759,RUH,2025-10-26,Sunny,41.0,8.9,8,Low
1760,RUH,2025-10-27,Dust Storm,44.4,1.7,67,High
1761,RUH,2025-10-28,Clear,36.1,9.6,6,Low
1762,RUH,2025-10-29,Dust Storm,42.0,3.6,55,High
1763,RUH,2025-10-30,Hot,29.1,9.0,12,Low
1764,RUH,2025-10-31,Hot,33.4,8.9,17,Low
1765,RUH,2025-11-01,Clear,40.5,8.7,19,Low
1766,RUH,2025-11-02,Clear,27.2,8.2,11,Low
1767,RUH,2025-11-03,Hot,31.6,9.2,15,Low
1768,RUH,2025-11-04,Dust Storm,35.8,2.3,48,High
1769,RUH,2025-11-05,Hot,48.0,8.2,10,Low
1770,RUH,2025-11-06,Sunny,45.1,8.7,17,Low
1771,RUH,2025-11-07,Sunny,29.7,9.0,12,Low
1772,RUH,2025-11-08,Clear,47.5,9.4,6,Low
1773,RUH,2025-11-09,Hot,47.6,8.0,14,Low
1774,RUH,2025-11-10,Dust Storm,40.7,3.7,49,High
1775,RUH,2025-11-11,Sunny,35.8,8.6,6,Low
1776,RUH,2025-11-12,Sunny,36.8,9.2,20,Low
1777,RUH,2025-11-13,Sunny,43.0,9.0,5,Low
1778,RUH,2025-11-14,Hot,37.8,8.6,10,Low
1779,RUH,2025-11-15,Dust Storm,35.4,1.4,52,High
1780,RUH,2025-11-16,Clear,36.3,9.4,19,Low
1781,RUH,2025-11-17,Clear,47.3,8.9,12,Low
1782,RUH,2025-11-18,Clear,25.8,8.1,17,Low
1783,RUH,2025-11-19,Clear,42.8,9.7,11,Low
1784,RUH,2025-11-20,Dust Storm,29.0,3.0,36,High
1785,RUH,2025-11-21,Dust Storm,37.9,4.7,35,High
1786,RUH,2025-11-22,Sunny,43.2,8.4,20,Low
1787,RUH,2025-11-23,Clear,47.8,8.8,17,Low
1788,RUH,2025-11-24,Dust Storm,45.6,3.3,67,High
1789,RUH,2025-11-25,Dust Storm,43.1,3.4,63,High
1790,RUH,2025-11-26,Sunny,33.8,8.8,20,Low
1791,RUH,2025-11-27,Sunny,42.4,8.1,10,Low
1792,RUH,2025-11-28,Dust Storm,40.3,2.5,61,High
1793,RUH,2025-11-29,Sunny,26.2,8.4,10,Low
1794,RUH,2025-11-30,Sunny,48.0,8.3,7,Low
1795,RUH,2025-12-01,Clear,27.0,8.7,19,Low
1796,RUH,2025-12-02,Sunny,39.0,8.8,9,Low
1797,RUH,2025-12-03,Dust Storm,30.0,4.2,60,High
1798,RUH,2025-12-04,Clear,44.1,9.9,9,Low
1799,RUH,2025-12-05,Hot,28.3,9.0,18,Low
1800,RUH,2025-12-06,Sunny,44.0,9.0,13,Low
1801,RUH,2025-12-07,Sunny,32.5,9.1,8,Low
1802,RUH,2025-12-08,Clear,25.4,8.2,17,Low
1803,RUH,2025-12-09,Dust Storm,45.2,2.9,36,High
1804,RUH,2025-12-10,Hot,31.1,9.4,19,Low
1805,RUH,2025-12-11,Dust Storm,27.3,3.8,53,High
1806,RUH,2025-12-12,Clear,42.5,9.8,20,Low
1807,RUH,2025-12-13,Sunny,47.4,8.3,16,Low
1808,RUH,2025-12-14,Clear,29.9,10.0,7,Low
1809,RUH,2025-12-15,Dust Storm,45.4,3.7,43,High
1810,RUH,2025-12-16,Dust Storm,36.5,4.6,47,High
1811,RUH,2025-12-17,Clear,27.7,8.1,9,Low
1812,RUH,2025-12-18,Dust Storm,26.5,1.0,34,High
1813,RUH,2025-12-19,Clear,37.1,8.3,20,Low
1814,RUH,2025-12-20,Hot,33.7,9.8,11,Low
1815,RUH,2025-12-21,Clear,47.5,8.9,19,Low
1816,RUH,2025-12-22,Clear,46.6,8.3,14,Low
1817,RUH,2025-12-23,Clear,35.0,8.8,19,Low
1818,RUH,2025-12-24,Dust Storm,29.9,1.3,38,High
1819,RUH,2025-12-25,Clear,32.8,8.3,13,Low
1820,RUH,2025-12-26,Clear,31.5,10.0,19,Low
1821,RUH,2025-12-27,Sunny,41.1,9.8,17,Low
1822,RUH,2025-12-28,Clear,42.6,9.0,18,Low
1823,RUH,2025-12-29,Hot,36.1,9.4,14,Low
1824,RUH,2025-12-30,Dust Storm,25.6,2.3,46,High
1825,RUH,2025-12-31,Sunny,30.3,9.4,17,Low
1826,FRA,2025-01-01,Fog,8.8,1.6,9,High
1827,FRA,2025-01-02,Snow,19.6,1.7,39,High
1828,FRA,2025-01-03,Rain,6.7,2.8,31,Medium
1829,FRA,2025-01-04,Fog,-4.8,1.3,7,High
1830,FRA,2025-01-05,Rain,22.9,2.1,37,Medium
1831,FRA,2025-01-06,Sunny,-3.0,8.9,15,Low
1832,FRA,2025-01-07,Snow,24.2,1.4,20,High
1833,FRA,2025-01-08,Cloudy,17.5,7.5,14,Medium
1834,FRA,2025-01-09,Fog,1.0,0.6,15,High
1835,FRA,2025-01-10,Sunny,6.7,9.5,14,Low
1836,FRA,2025-01-11,Cloudy,0.4,5.6,23,Medium
1837,FRA,2025-01-12,Sunny,29.1,9.0,13,Low
1838,FRA,2025-01-13,Fog,28.0,1.9,14,High
1839,FRA,2025-01-14,Sunny,8.1,9.4,11,Low
1840,FRA,2025-01-15,Fog,23.5,1.3,13,High
1841,FRA,2025-01-16,Rain,13.4,5.4,21,Medium
1842,FRA,2025-01-17,Cloudy,2.5,5.1,30,Medium
1843,FRA,2025-01-18,Sunny,-3.5,8.7,14,Low
1844,FRA,2025-01-19,Sunny,20.9,8.8,14,Low
1845,FRA,2025-01-20,Sunny,8.0,8.8,15,Low
1846,FRA,2025-01-21,Cloudy,5.0,5.1,27,Medium
1847,FRA,2025-01-22,Fog,19.6,1.7,15,High
1848,FRA,2025-01-23,Rain,29.6,2.1,30,Medium
1849,FRA,2025-01-24,Fog,29.0,0.7,17,High
1850,FRA,2025-01-25,Cloudy,25.3,6.7,13,Medium
1851,FRA,2025-01-26,Rain,14.4,2.5,32,Medium
1852,FRA,2025-01-27,Rain,0.8,3.1,21,Medium
1853,FRA,2025-01-28,Rain,21.8,3.6,29,Medium
1854,FRA,2025-01-29,Rain,-2.2,6.0,33,Medium
1855,FRA,2025-01-30,Sunny,-3.2,8.4,9,Low
1856,FRA,2025-01-31,Cloudy,9.9,7.9,20,Medium
1857,FRA,2025-02-01,Fog,12.3,1.3,10,High
1858,FRA,2025-02-02,Fog,8.1,0.7,13,High
1859,FRA,2025-02-03,Sunny,26.2,9.6,7,Low
1860,FRA,2025-02-04,Rain,13.3,4.9,37,Medium
1861,FRA,2025-02-05,Snow,19.7,1.5,50,High
1862,FRA,2025-02-06,Snow,8.4,1.2,39,High
1863,FRA,2025-02-07,Cloudy,18.0,7.9,13,Medium
1864,FRA,2025-02-08,Sunny,24.7,8.4,17,Low
1865,FRA,2025-02-09,Snow,11.3,1.4,28,High
1866,FRA,2025-02-10,Sunny,1.0,8.3,20,Low
1867,FRA,2025-02-11,Fog,12.0,1.4,13,High
1868,FRA,2025-02-12,Rain,27.4,5.2,37,Medium
1869,FRA,2025-02-13,Fog,14.8,1.4,12,High
1870,FRA,2025-02-14,Snow,-3.2,0.6,21,High
1871,FRA,2025-02-15,Snow,27.1,0.9,43,High
1872,FRA,2025-02-16,Snow,21.6,2.3,30,High
1873,FRA,2025-02-17,Rain,17.2,2.4,25,Medium
1874,FRA,2025-02-18,Fog,-3.9,0.6,7,High
1875,FRA,2025-02-19,Snow,-2.1,1.0,42,High
1876,FRA,2025-02-20,Sunny,0.3,9.6,15,Low
1877,FRA,2025-02-21,Cloudy,28.2,5.6,14,Medium
1878,FRA,2025-02-22,Rain,-0.8,5.5,33,Medium
1879,FRA,2025-02-23,Fog,19.4,1.9,6,High
1880,FRA,2025-02-24,Fog,14.7,0.8,18,High
1881,FRA,2025-02-25,Sunny,24.5,9.5,5,Low
1882,FRA,2025-02-26,Cloudy,13.0,6.0,19,Medium
1883,FRA,2025-02-27,Sunny,-2.6,8.2,8,Low
1884,FRA,2025-02-28,Cloudy,-4.0,6.1,14,Medium
1885,FRA,2025-03-01,Fog,25.7,1.8,15,High
1886,FRA,2025-03-02,Rain,25.5,3.0,24,Medium
1887,FRA,2025-03-03,Fog,29.4,1.4,7,High
1888,FRA,2025-03-04,Rain,-2.7,2.2,31,Medium
1889,FRA,2025-03-05,Cloudy,25.6,6.6,23,Medium
1890,FRA,2025-03-06,Rain,20.6,4.0,36,Medium
1891,FRA,2025-03-07,Sunny,23.2,9.7,5,Low
1892,FRA,2025-03-08,Rain,27.5,4.8,24,Medium
1893,FRA,2025-03-09,Fog,-4.0,1.5,8,High
1894,FRA,2025-03-10,Snow,28.6,2.6,43,High
1895,FRA,2025-03-11,Fog,4.7,0.4,11,High
1896,FRA,2025-03-12,Fog,0.1,1.6,8,High
1897,FRA,2025-03-13,Sunny,-0.5,8.4,14,Low
1898,FRA,2025-03-14,Rain,14.6,3.6,27,Medium
1899,FRA,2025-03-15,Fog,9.8,0.3,15,High
1900,FRA,2025-03-16,Rain,4.4,4.2,38,Medium
1901,FRA,2025-03-17,Snow,10.7,2.6,49,High
1902,FRA,2025-03-18,Cloudy,25.0,6.0,25,Medium
1903,FRA,2025-03-19,Sunny,23.8,8.7,9,Low
1904,FRA,2025-03-20,Snow,19.5,1.2,50,High
1905,FRA,2025-03-21,Cloudy,25.8,7.4,29,Medium
1906,FRA,2025-03-22,Sunny,19.9,9.8,7,Low
1907,FRA,2025-03-23,Sunny,9.9,9.4,18,Low
1908,FRA,2025-03-24,Cloudy,16.5,5.7,20,Medium
1909,FRA,2025-03-25,Fog,-1.8,0.9,15,High
1910,FRA,2025-03-26,Sunny,-4.7,9.5,11,Low
1911,FRA,2025-03-27,Fog,4.0,1.3,9,High
1912,FRA,2025-03-28,Sunny,22.9,10.0,18,Low
1913,FRA,2025-03-29,Snow,27.4,2.4,21,High
1914,FRA,2025-03-30,Sunny,19.3,9.0,15,Low
1915,FRA,2025-03-31,Fog,27.4,0.9,15,High
1916,FRA,2025-04-01,Fog,-0.2,1.4,14,High
1917,FRA,2025-04-02,Fog,9.6,1.8,7,High
1918,FRA,2025-04-03,Rain,24.2,3.8,31,Medium
1919,FRA,2025-04-04,Snow,24.0,2.7,41,High
1920,FRA,2025-04-05,Sunny,15.3,8.2,5,Low
1921,FRA,2025-04-06,Snow,6.0,2.0,21,High
1922,FRA,2025-04-07,Rain,8.2,5.4,24,Medium
1923,FRA,2025-04-08,Fog,24.4,1.7,9,High
1924,FRA,2025-04-09,Rain,20.7,2.2,23,Medium
1925,FRA,2025-04-10,Rain,24.8,2.1,34,Medium
1926,FRA,2025-04-11,Sunny,3.4,8.0,10,Low
1927,FRA,2025-04-12,Rain,9.4,5.7,33,Medium
1928,FRA,2025-04-13,Snow,21.1,1.9,37,High
1929,FRA,2025-04-14,Fog,20.6,1.0,14,High
1930,FRA,2025-04-15,Sunny,-3.0,8.1,7,Low
1931,FRA,2025-04-16,Sunny,11.4,8.3,18,Low
1932,FRA,2025-04-17,Fog,1.0,0.7,15,High
1933,FRA,2025-04-18,Rain,-1.0,5.4,34,Medium
1934,FRA,2025-04-19,Sunny,27.9,8.5,14,Low
1935,FRA,2025-04-20,Snow,-1.8,2.5,22,High
1936,FRA,2025-04-21,Sunny,-3.2,9.3,15,Low
1937,FRA,2025-04-22,Fog,28.8,0.3,12,High
1938,FRA,2025-04-23,Cloudy,28.7,6.9,19,Medium
1939,FRA,2025-04-24,Snow,29.2,1.1,35,High
1940,FRA,2025-04-25,Rain,12.2,2.2,26,Medium
1941,FRA,2025-04-26,Fog,26.5,1.9,11,High
1942,FRA,2025-04-27,Snow,16.8,2.8,50,High
1943,FRA,2025-04-28,Cloudy,12.8,7.2,22,Medium
1944,FRA,2025-04-29,Snow,17.8,2.8,27,High
1945,FRA,2025-04-30,Rain,29.4,2.3,22,Medium
1946,FRA,2025-05-01,Rain,-0.2,3.7,23,Medium
1947,FRA,2025-05-02,Fog,7.4,0.3,14,High
1948,FRA,2025-05-03,Cloudy,19.7,7.5,10,Medium
1949,FRA,2025-05-04,Rain,5.3,5.0,32,Medium
1950,FRA,2025-05-05,Snow,9.9,0.7,36,High
1951,FRA,2025-05-06,Cloudy,8.5,7.6,15,Medium
1952,FRA,2025-05-07,Fog,-0.1,0.9,12,High
1953,FRA,2025-05-08,Snow,3.7,0.7,45,High
1954,FRA,2025-05-09,Cloudy,26.2,5.5,12,Medium
1955,FRA,2025-05-10,Sunny,11.6,8.2,16,Low
1956,FRA,2025-05-11,Cloudy,10.0,6.5,13,Medium
1957,FRA,2025-05-12,Fog,22.8,1.9,7,High
1958,FRA,2025-05-13,Sunny,7.0,8.2,10,Low
1959,FRA,2025-05-14,Fog,21.1,1.8,18,High
1960,FRA,2025-05-15,Sunny,15.2,9.0,20,Low
1961,FRA,2025-05-16,Cloudy,25.3,6.9,21,Medium
1962,FRA,2025-05-17,Sunny,3.1,8.0,12,Low
1963,FRA,2025-05-18,Snow,13.8,2.4,36,High
1964,FRA,2025-05-19,Fog,1.8,1.3,8,High
1965,FRA,2025-05-20,Cloudy,2.9,7.0,25,Medium
1966,FRA,2025-05-21,Rain,8.3,3.8,30,Medium
1967,FRA,2025-05-22,Cloudy,11.3,7.2,11,Medium
1968,FRA,2025-05-23,Snow,8.8,3.0,24,High
1969,FRA,2025-05-24,Rain,9.5,4.0,31,Medium
1970,FRA,2025-05-25,Sunny,10.2,9.9,8,Low
1971,FRA,2025-05-26,Cloudy,-2.8,6.9,12,Medium
1972,FRA,2025-05-27,Rain,4.3,5.0,37,Medium
1973,FRA,2025-05-28,Sunny,5.9,9.7,6,Low
1974,FRA,2025-05-29,Cloudy,-0.2,7.1,13,Medium
1975,FRA,2025-05-30,Rain,3.9,3.0,24,Medium
1976,FRA,2025-05-31,Rain,7.9,2.6,24,Medium
1977,FRA,2025-06-01,Fog,-2.4,1.3,5,High
1978,FRA,2025-06-02,Fog,5.6,0.3,8,High
1979,FRA,2025-06-03,Rain,18.6,3.5,39,Medium
1980,FRA,2025-06-04,Fog,12.8,0.5,9,High
1981,FRA,2025-06-05,Snow,26.0,1.3,36,High
1982,FRA,2025-06-06,Sunny,21.5,9.5,8,Low
1983,FRA,2025-06-07,Fog,10.2,0.3,13,High
1984,FRA,2025-06-08,Sunny,26.4,9.7,5,Low
1985,FRA,2025-06-09,Snow,14.5,2.8,43,High
1986,FRA,2025-06-10,Fog,14.0,1.0,7,High
1987,FRA,2025-06-11,Fog,0.1,1.9,7,High
1988,FRA,2025-06-12,Snow,25.2,2.1,48,High
1989,FRA,2025-06-13,Fog,28.7,0.7,6,High
1990,FRA,2025-06-14,Sunny,-2.9,8.5,12,Low
1991,FRA,2025-06-15,Sunny,29.1,9.3,9,Low
1992,FRA,2025-06-16,Cloudy,19.9,6.3,28,Medium
1993,FRA,2025-06-17,Cloudy,2.8,6.3,19,Medium
1994,FRA,2025-06-18,Rain,22.2,4.5,31,Medium
1995,FRA,2025-06-19,Sunny,25.8,8.4,11,Low
1996,FRA,2025-06-20,Rain,11.8,4.6,39,Medium
1997,FRA,2025-06-21,Snow,6.2,2.3,26,High
1998,FRA,2025-06-22,Cloudy,24.7,5.6,25,Medium
1999,FRA,2025-06-23,Fog,17.6,1.6,10,High
2000,FRA,2025-06-24,Fog,21.6,0.3,14,High
2001,FRA,2025-06-25,Snow,3.9,2.4,23,High
2002,FRA,2025-06-26,Rain,7.6,3.1,32,Medium
2003,FRA,2025-06-27,Cloudy,8.6,6.0,17,Medium
2004,FRA,2025-06-28,Snow,28.3,2.7,31,High
2005,FRA,2025-06-29,Snow,12.5,3.0,38,High
2006,FRA,2025-06-30,Sunny,20.7,9.7,6,Low
2007,FRA,2025-07-01,Cloudy,27.6,6.4,18,Medium
2008,FRA,2025-07-02,Rain,21.1,4.3,37,Medium
2009,FRA,2025-07-03,Rain,2.4,4.4,23,Medium
2010,FRA,2025-07-04,Sunny,21.4,9.6,7,Low
